Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150504;229.81;232.57;230.62;229.81;-
20150505;230.29;231.95;230.87;230.62;-
20150506;227.62;232.05;228.27;230.87;-
20150507;223.5;229.98;224.6;228.27;-
20150508;224.15;227.49;225.52;224.6;-
20150511;223.57;227.64;224.07;225.52;-
20150512;220.45;224.65;222.05;224.07;-
20150513;217.05;223.23;219.13;222.05;-
20150514;219.13;221.9;220.16;219.13;-
20150515;219.22;222.38;220.97;220.16;-
20150518;220.97;224.05;221.19;220.97;-
20150519;221.06;223.13;221.06;221.19;-
20150520;220.4;224.15;221.56;221.06;-
20150521;219.72;221.9;219.72;221.56;-
20150522;218.01;219.77;218.12;219.72;-
20150525;218.01;218.01;218.01;218.12;-
20150526;213.68;219.02;217.43;218.01;-
20150527;213.99;218.28;215.27;217.43;-
20150528;213.37;216.82;213.99;215.27;-
20150529;213.99;218.89;214.39;213.99;-
