Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20220401;5.64;6.38;5.7;5.92;2500
20220404;5.94;6.26;5.96;5.7;1700
20220405;5.92;6.3;6.12;5.96;6300
20220406;5.92;6.2;6.14;6.12;2000
20220407;6.1;6.1;6.1;6.14;100
20220408;6.0;6.1;6.0;6.1;3200
20220411;6.0;6.0;6.0;6.0;-
20220412;5.68;6.0;5.7;6.0;8300
20220413;6.0;6.1;6.02;5.7;4800
20220414;5.7;6.0;5.94;6.02;1300
20220419;5.9;5.98;5.92;5.94;300
20220420;5.34;5.9;5.42;5.92;11900
20220421;5.24;5.7;5.66;5.42;2200
20220422;5.26;5.7;5.48;5.66;200
20220425;5.66;5.66;5.66;5.48;1400
20220426;5.3;5.48;5.38;5.66;9100
20220427;5.3;5.46;5.36;5.38;9400
20220428;5.5;5.88;5.62;5.36;16000
