Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20140203;120.0;123.0;121.75;127.25;6600
20140204;125.0;133.0;128.0;121.75;4300
20140205;125.0;128.0;125.0;128.0;1005100
20140206;128.0;133.0;131.0;125.0;2800
20140207;128.0;130.0;128.75;131.0;7000
20140210;125.0;128.0;126.0;128.75;85900
20140211;126.0;128.0;126.0;126.0;132600
20140212;126.0;133.0;126.0;126.0;112600
20140213;125.0;126.0;125.0;126.0;9300
20140214;126.0;126.0;126.0;125.0;1000
20140217;126.0;128.0;127.75;126.0;8300
20140218;122.0;130.0;122.25;127.75;21900
20140219;123.0;123.0;123.0;122.25;6800
20140220;123.0;123.0;123.0;123.0;-
20140221;123.0;135.0;132.5;123.0;2600
20140224;125.0;125.0;125.0;132.5;9600
20140225;125.0;132.0;126.25;125.0;500
20140226;126.0;126.0;126.0;126.25;-
20140227;125.0;129.0;126.25;126.0;2800
20140228;126.0;126.0;126.0;126.25;-
