Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20181203;14.05;14.1;14.05;14.05;1600
20181204;14.0;15.0;14.05;14.05;6700
20181205;14.05;14.05;14.05;14.05;100
20181206;14.05;14.05;14.05;14.05;400
20181207;14.1;15.1;14.8;14.05;47800
20181210;14.15;15.0;14.15;14.8;62100
20181211;14.0;14.15;14.05;14.15;35000
20181213;14.0;14.5;14.45;14.05;1029100
20181214;14.1;14.5;14.15;14.45;5400
20181217;14.9;15.0;14.9;14.15;2800
20181218;14.15;15.0;14.65;14.9;8700
20181219;14.15;15.0;14.9;14.65;1184700
20181220;13.5;14.5;14.0;14.9;14200
20181221;13.55;14.5;13.75;14.0;15700
20181224;13.5;14.0;13.75;13.75;8900
20181227;14.0;15.1;14.1;13.75;8100
20181228;13.5;15.0;13.95;14.1;18200
20181231;14.1;14.9;14.55;13.95;7400
