20150701,64.0,66.0,65.0,2.02M
20150702,63.0,65.0,63.5,1.78M
20150703,63.5,64.0,63.5,173400
20150706,64.0,65.5,64.5,3.14M
20150707,64.0,65.5,65.0,2.29M
20150708,62.0,65.0,63.5,1.72M
20150709,62.0,63.0,62.5,33800
20150710,62.0,63.0,62.5,33800
20150713,61.0,62.5,61.5,4.53M
20150714,55.5,61.5,59.5,75800
20150715,55.0,59.5,58.5,4.52M
20150716,56.0,57.0,56.5,149300
20150717,55.5,57.0,56.0,138500
20150720,54.5,56.0,55.5,276400
20150721,54.0,55.5,54.0,89200
20150722,52.0,56.0,53.0,128300
20150723,49.75,53.0,50.5,76900
20150724,48.0,51.0,50.0,187000
20150727,50.0,54.0,50.5,592300
20150728,51.5,55.0,52.0,239600
20150729,52.0,55.0,53.5,84500
20150730,53.0,54.5,53.5,428800
20150731,50.0,54.0,52.0,136200
