Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110901;230.0;239.0;237.0;239.0;2600
20110902;230.0;230.0;230.0;237.0;900
20110905;230.0;230.0;230.0;230.0;-
20110906;232.0;232.0;232.0;230.0;48500
20110907;232.0;240.0;234.0;232.0;1700
20110908;234.0;234.0;234.0;234.0;-
20110909;235.0;237.0;235.0;234.0;12100
20110912;236.0;237.0;236.0;235.0;22200
20110913;237.0;248.0;237.0;236.0;43900
20110914;235.0;240.0;237.0;237.0;17300
20110915;240.0;240.0;240.0;237.0;1300
20110916;240.0;240.0;240.0;240.0;700
20110919;236.0;237.0;236.0;240.0;1300
20110920;236.0;236.0;236.0;236.0;-
20110921;238.0;240.0;239.0;236.0;10700
20110922;238.0;244.0;243.0;239.0;10200
20110923;237.0;240.0;239.0;243.0;155400
20110926;235.0;237.0;235.0;239.0;9800
20110927;235.0;240.0;236.0;235.0;600
20110928;233.0;233.0;233.0;236.0;100
20110929;231.0;233.0;231.0;233.0;800
20110930;230.0;234.0;230.0;231.0;4300
