Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110901;118.0;118.0;118.0;118.0;-
20110902;118.0;118.0;118.0;118.0;-
20110905;118.0;118.0;118.0;118.0;-
20110906;115.0;118.0;115.0;118.0;247200
20110907;113.0;118.0;117.0;115.0;74000
20110908;115.0;118.0;117.0;117.0;10300
20110909;117.0;117.0;117.0;117.0;-
20110912;116.0;118.0;116.0;117.0;500
20110913;116.0;116.0;116.0;116.0;-
20110914;117.0;117.0;117.0;116.0;100
20110915;116.0;118.0;117.0;117.0;1400
20110916;117.0;117.0;117.0;117.0;-
20110919;117.0;117.0;117.0;117.0;-
20110920;117.0;117.0;117.0;117.0;400
20110921;116.0;118.0;117.0;117.0;4600
20110922;117.0;117.0;117.0;117.0;-
20110923;117.0;117.0;117.0;117.0;-
20110926;115.0;115.0;115.0;117.0;1000
20110927;115.0;115.0;115.0;115.0;-
20110928;115.0;115.0;115.0;115.0;400
20110929;115.0;115.0;115.0;115.0;-
20110930;115.0;115.0;115.0;115.0;-
