Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090701;130.0;131.0;130.0;130.0;1600
20090702;131.0;131.0;131.0;130.0;5300
20090703;130.0;130.0;130.0;131.0;300
20090706;130.0;130.0;130.0;130.0;900
20090707;130.0;130.0;130.0;130.0;400
20090708;130.0;130.0;130.0;130.0;400
20090709;130.0;130.0;130.0;130.0;3000
20090710;130.0;130.0;130.0;130.0;-
20090713;140.0;140.0;140.0;130.0;100
20090714;130.0;130.0;130.0;140.0;800
20090715;120.0;126.0;121.0;130.0;3600
20090716;121.0;121.0;121.0;121.0;1000
20090717;121.0;121.0;121.0;121.0;100
20090720;121.0;121.0;121.0;121.0;500
20090721;121.0;121.0;121.0;121.0;-
20090722;123.0;123.0;123.0;121.0;100
20090723;123.0;125.0;124.0;123.0;15500
20090724;124.0;124.0;124.0;124.0;-
20090727;125.0;125.0;125.0;124.0;1100
20090728;125.0;126.0;125.0;125.0;3500
20090729;126.0;126.0;126.0;125.0;1900
20090730;125.0;125.0;125.0;126.0;200
20090731;125.0;125.0;125.0;125.0;-
