Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090701;39.75;40.5;39.75;39.75;23400
20090702;40.0;42.0;40.5;39.75;10800
20090703;40.0;42.0;41.0;40.5;29300
20090706;40.0;42.0;40.75;41.0;11900
20090707;40.0;41.0;40.75;40.75;24800
20090708;40.0;40.25;40.0;40.75;3000
20090709;40.0;41.0;40.25;40.0;5700
20090710;40.25;41.0;40.25;40.25;13700
20090713;40.0;40.5;40.25;40.25;39300
20090714;37.5;40.0;39.5;40.25;35600
20090715;37.5;40.0;39.5;39.5;22600
20090716;38.25;40.0;39.0;39.5;12100
20090717;39.0;40.0;39.5;39.0;17100
20090720;40.0;40.25;40.0;39.5;4800
20090721;39.0;40.0;39.25;40.0;11200
20090722;39.5;41.0;39.75;39.25;15900
20090723;39.5;40.0;39.75;39.75;43000
20090724;39.5;41.0;39.75;39.75;7500
20090727;39.75;40.0;39.75;39.75;28200
20090728;39.75;39.75;39.75;39.75;6500
20090729;39.25;39.75;39.5;39.75;7200
20090730;39.25;39.75;39.5;39.5;9000
20090731;39.5;39.5;39.5;39.5;3100
