Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090701;71.16;71.16;71.16;70.96;-
20090702;72.3;72.3;72.3;71.16;-
20090703;73.27;73.27;73.27;72.3;-
20090706;73.53;73.53;73.53;73.27;-
20090707;73.39;73.39;73.39;73.53;-
20090708;72.43;72.43;72.43;73.39;-
20090709;71.85;71.85;71.85;72.43;-
20090710;71.6;71.6;71.6;71.85;-
20090713;71.37;71.37;71.37;71.6;-
20090714;70.44;70.44;70.44;71.37;-
20090715;69.98;69.98;69.98;70.44;-
20090716;71.15;71.15;71.15;69.98;-
20090717;71.3;71.3;71.3;71.15;-
20090720;71.2;71.2;71.2;71.3;-
20090721;71.42;71.42;71.42;71.2;-
20090722;71.63;71.63;71.63;71.42;-
20090723;71.79;71.79;71.79;71.63;-
20090724;71.85;71.85;71.85;71.79;-
20090727;71.61;71.61;71.61;71.85;-
20090728;71.5;71.5;71.5;71.61;-
20090730;70.99;70.99;70.99;71.5;-
20090731;71.43;71.43;71.43;70.99;-
