Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090701;66.0;66.0;66.0;66.0;-
20090702;66.0;66.0;66.0;66.0;-
20090703;66.0;66.0;66.0;66.0;-
20090706;66.0;66.0;66.0;66.0;-
20090707;66.0;66.0;66.0;66.0;-
20090708;66.0;66.0;66.0;66.0;100
20090709;66.0;66.0;66.0;66.0;-
20090710;66.0;66.0;66.0;66.0;400
20090713;66.0;66.0;66.0;66.0;-
20090714;66.0;66.0;66.0;66.0;-
20090715;66.0;66.0;66.0;66.0;-
20090716;66.0;66.0;66.0;66.0;-
20090717;65.0;65.0;65.0;66.0;500
20090720;65.0;65.0;65.0;65.0;-
20090721;65.0;65.0;65.0;65.0;-
20090722;65.0;65.0;65.0;65.0;300
20090723;65.0;65.0;65.0;65.0;100
20090724;65.0;65.0;65.0;65.0;-
20090727;65.0;65.0;65.0;65.0;200
20090728;65.0;66.0;65.5;65.0;17400
20090729;70.0;70.0;70.0;65.5;500
20090730;77.0;77.0;77.0;70.0;1000
20090731;80.0;84.5;83.5;77.0;2900
