Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200203;0.76;0.76;0.76;0.76;-
20200204;0.76;0.76;0.76;0.76;-
20200205;0.7;0.7;0.7;0.76;1100
20200206;0.7;0.7;0.7;0.7;200
20200207;0.7;0.7;0.7;0.7;-
20200210;0.7;0.7;0.7;0.7;500
20200211;0.7;0.7;0.7;0.7;500
20200212;0.7;0.7;0.7;0.7;-
20200213;0.65;0.7;0.69;0.7;500
20200214;0.7;0.7;0.7;0.69;200
20200217;0.7;0.7;0.7;0.7;600
20200218;0.7;0.7;0.7;0.7;3000
20200219;0.7;0.7;0.7;0.7;-
20200220;0.7;0.7;0.7;0.7;200
20200221;0.7;0.7;0.7;0.7;600
20200224;0.7;0.7;0.7;0.7;200
20200225;0.7;0.7;0.7;0.7;-
20200226;0.7;0.7;0.7;0.7;-
20200227;0.7;0.7;0.7;0.7;-
20200228;0.7;0.7;0.7;0.7;100
