Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200203;34.65;35.0;34.65;34.9;40600
20200204;32.5;35.75;34.8;34.65;27100
20200205;34.7;35.0;35.0;34.8;5000
20200206;35.0;36.0;35.05;35.0;42400
20200207;35.0;36.0;35.1;35.05;3900
20200210;35.0;36.5;35.25;35.1;21000
20200211;35.0;36.5;35.25;35.1;21000
20200212;34.85;36.5;35.35;35.25;900
20200213;34.0;35.25;34.4;35.35;13200
20200214;34.05;35.0;35.0;34.4;71600
20200217;33.0;35.0;34.0;35.0;15100
20200218;33.0;34.0;33.25;34.0;17600
20200219;30.0;34.0;30.4;33.25;223700
20200220;32.55;33.0;33.0;30.4;8900
20200221;30.0;33.0;30.25;33.0;129900
20200224;29.55;32.0;30.1;30.25;77600
20200225;29.0;30.0;29.75;30.1;18500
20200226;29.25;30.0;29.65;29.75;51500
20200227;28.0;29.95;29.05;29.65;10900
20200228;27.0;30.0;27.5;29.05;5900
