Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200203;33.0;33.0;33.0;32.0;100
20200204;33.0;33.0;33.0;33.0;-
20200205;33.0;33.0;33.0;33.0;100
20200206;33.0;33.0;33.0;33.0;-
20200207;30.1;30.1;30.1;33.0;100
20200210;30.1;30.1;30.1;30.1;-
20200211;30.1;30.1;30.1;30.1;-
20200212;30.1;30.1;30.1;30.1;-
20200213;30.1;30.1;30.1;30.1;100
20200214;31.0;31.0;31.0;30.1;100
20200217;31.0;31.0;31.0;31.0;900
20200218;31.0;31.0;31.0;31.0;-
20200219;33.5;34.05;33.9;31.0;4300
20200220;31.5;34.0;33.85;33.9;5100
20200221;33.85;33.85;33.85;33.85;-
20200224;31.0;31.0;31.0;33.85;2100
20200225;31.0;31.0;31.0;31.0;-
20200226;31.0;31.0;31.0;31.0;-
20200227;31.0;31.0;31.0;31.0;-
20200228;31.0;31.0;31.0;31.0;-
