Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200203;63.0;63.0;63.0;63.0;-
20200204;60.0;60.0;60.0;63.0;400
20200205;60.0;60.0;60.0;60.0;100
20200206;60.0;60.0;60.0;60.0;-
20200207;60.0;60.0;60.0;60.0;200
20200210;60.0;60.0;60.0;60.0;1300
20200211;60.0;60.0;60.0;60.0;1300
20200212;60.0;60.0;60.0;60.0;-
20200213;65.0;65.0;65.0;60.0;500
20200214;64.0;64.0;64.0;65.0;100
20200217;64.75;64.75;64.75;64.0;1500
20200218;64.75;64.75;64.75;64.75;-
20200219;64.75;64.75;64.75;64.75;-
20200220;64.75;64.75;64.75;64.75;-
20200221;64.75;64.75;64.75;64.75;-
20200224;64.75;64.75;64.75;64.75;-
20200225;64.75;64.75;64.75;64.75;-
20200226;64.0;64.0;64.0;64.75;200
20200227;63.5;63.5;63.5;64.0;100
20200228;63.0;63.0;63.0;63.5;900
