Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200203;320.0;320.0;320.0;320.0;-
20200204;320.0;320.0;320.0;320.0;-
20200205;320.0;320.0;320.0;320.0;-
20200206;320.0;320.0;320.0;320.0;-
20200207;320.0;320.0;320.0;320.0;-
20200210;320.0;320.0;320.0;320.0;100
20200211;320.0;320.0;320.0;320.0;100
20200212;320.0;320.0;320.0;320.0;-
20200213;320.0;320.0;320.0;320.0;-
20200214;320.0;320.0;320.0;320.0;-
20200217;320.0;320.0;320.0;320.0;-
20200218;320.0;320.0;320.0;320.0;-
20200219;320.0;320.0;320.0;320.0;-
20200220;320.0;320.0;320.0;320.0;-
20200221;320.0;320.0;320.0;320.0;-
20200224;315.0;325.0;318.0;320.0;500
20200225;318.0;318.0;318.0;318.0;-
20200226;318.0;318.0;318.0;318.0;-
20200227;320.0;320.0;320.0;318.0;100
20200228;318.0;320.0;319.0;320.0;200
