20161003;26.5;28.0;27.25;25.75;47400
20161004;26.5;27.5;26.75;27.25;29300
20161005;25.75;27.5;27.25;26.75;8600
20161006;26.25;27.0;26.5;27.25;10300
20161007;26.25;26.75;26.25;26.5;8900
20161010;26.25;27.5;26.5;26.25;4400
20161011;26.25;26.75;26.25;26.5;15100
20161012;25.75;26.5;26.0;26.25;27800
20161013;26.25;27.25;26.75;26.0;1.01M
20161014;27.25;28.0;27.25;26.75;720800
20161017;27.25;29.5;28.25;27.25;62800
20161018;27.0;28.5;27.5;28.25;1.16M
20161019;27.0;27.75;27.25;27.5;1.66M
20161021;27.5;27.5;27.5;27.25;-
20161024;27.0;28.0;27.0;27.5;18200
20161025;27.0;27.5;27.0;27.0;8300
20161026;27.0;27.75;27.5;27.0;455000
20161027;27.5;29.0;28.5;27.5;1300
20161028;27.5;28.5;27.5;28.5;39200
20161031;27.5;28.5;27.5;27.5;6600
