Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161003;165.47;170.26;168.65;165.81;-
20161004;166.73;171.34;167.57;168.65;-
20161005;167.12;170.17;167.52;167.57;-
20161006;165.8;167.95;166.45;167.52;-
20161007;166.03;167.73;166.21;166.45;-
20161010;166.21;168.74;166.75;166.21;-
20161011;165.25;168.77;165.77;166.75;-
20161012;164.87;166.85;165.21;165.77;-
20161013;164.2;166.81;165.31;165.21;-
20161014;164.81;167.56;165.89;165.31;-
20161017;163.36;166.53;163.79;165.89;-
20161018;163.79;166.59;164.94;163.79;-
20161019;164.16;165.53;164.54;164.94;-
20161021;163.25;165.5;163.49;164.54;-
20161024;163.49;166.07;164.5;163.49;-
20161025;164.0;165.51;164.43;164.5;-
20161026;164.11;165.75;164.71;164.43;-
20161027;164.18;165.96;164.8;164.71;-
20161028;164.8;166.34;165.18;164.8;-
20161031;164.21;166.3;165.19;165.18;-
