Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161003;8.15;8.5;8.3;8.15;579000
20161004;8.4;8.75;8.5;8.3;278100
20161005;8.2;8.65;8.3;8.5;108900
20161006;8.05;8.5;8.15;8.3;168600
20161007;8.0;8.35;8.05;8.15;637500
20161010;8.0;8.3;8.05;8.05;57500
20161011;8.0;8.3;8.05;8.05;569400
20161012;8.05;8.2;8.1;8.05;795100
20161013;8.1;8.2;8.1;8.1;668500
20161014;8.1;8.3;8.15;8.1;838900
20161017;8.15;8.3;8.15;8.15;274600
20161018;7.9;8.25;8.05;8.15;573100
20161019;7.9;8.0;7.95;8.05;154500
20161021;7.9;8.25;7.95;7.95;340800
20161024;8.0;8.25;8.0;7.95;432800
20161025;8.0;8.2;8.0;8.0;553800
20161026;7.5;8.2;7.9;8.0;396200
20161027;8.0;8.15;8.05;7.9;4336000
20161028;8.05;8.2;8.05;8.05;154800
20161031;8.0;8.25;8.1;8.05;317900
