Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161003;87.0;88.0;87.75;88.0;10200
20161004;88.0;88.0;88.0;87.75;53600
20161005;88.0;89.0;88.75;88.0;7100
20161006;88.5;89.0;88.75;88.75;1100
20161007;89.0;89.0;89.0;88.75;9900
20161010;89.0;89.0;89.0;89.0;-
20161011;89.0;89.0;89.0;89.0;-
20161012;89.0;93.0;89.0;89.0;81300
20161013;89.0;90.0;89.75;89.0;104800
20161014;89.5;89.5;89.5;89.75;-
20161017;90.0;90.0;90.0;89.5;2500
20161018;90.0;90.0;90.0;90.0;-
20161019;90.0;90.0;90.0;90.0;84200
20161021;90.0;90.0;90.0;90.0;-
20161024;90.0;90.0;90.0;90.0;500
20161025;90.0;90.0;90.0;90.0;100
20161026;89.0;90.0;89.0;90.0;3800
20161027;91.0;91.0;91.0;89.0;6000
20161028;97.0;97.0;97.0;91.0;100
20161031;97.0;97.0;97.0;97.0;-
