Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161003;23.0;23.0;23.0;21.0;200
20161004;23.0;23.0;23.0;23.0;-
20161005;23.0;23.0;23.0;23.0;-
20161006;23.0;24.5;23.0;23.0;499700
20161007;23.25;23.25;23.25;23.0;-
20161010;23.25;23.25;23.25;23.25;100
20161011;23.25;23.25;23.25;23.25;-
20161012;25.5;25.5;25.5;23.25;100
20161013;28.0;28.0;28.0;25.5;1000
20161014;30.0;30.0;30.0;28.0;200
20161017;28.0;28.0;28.0;30.0;100
20161018;28.5;28.5;28.5;28.0;200
20161019;28.5;28.5;28.5;28.5;-
20161021;25.75;28.0;26.75;28.5;2900
20161024;28.0;28.0;28.0;26.75;500
20161025;25.25;25.25;25.25;28.0;8100
20161026;25.25;25.25;25.25;25.25;-
20161027;25.25;25.25;25.25;25.25;-
20161028;27.0;27.0;27.0;25.25;300
20161031;24.5;24.5;24.5;27.0;1000
