Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;25.0;25.25;25.0;27.25;300
KUKZ;Kakuzi;327.0;327.0;327.0;327.0;100
KAPC;Kapchorua Tea Kenya Plc;71.0;71.0;71.0;71.5;400
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;-
SASN;Sasini Tea and Coffee Ltd;26.0;27.0;26.0;27.0;104600
WTK;Williamson Tea Kenya Plc;160.0;160.0;160.0;160.0;6200
CGEN;Car and General (K) Ltd;21.0;21.0;21.0;23.0;100
ABSA;ABSA Bank Kenya Plc;9.8;9.95;9.85;9.85;114100
COOP;Co-operative Bank of Kenya Ltd;15.95;16.1;16.0;16.0;271600
DTK;Diamond Trust Bank Kenya Ltd;190.0;191.0;190.0;191.0;28400
EQTY;Equity Group Holdings Ltd;40.0;40.75;40.25;40.25;1246300
HFCK;HF Group Ltd;10.5;10.9;10.6;10.95;94200
IMH;I & M Holdings Plc;115.0;125.0;124.25;122.0;5000
KCB;KCB Group Plc;42.0;42.5;42.25;42.0;1754500
NBK;National Bank of Kenya Ltd;9.45;9.5;9.45;9.9;1900
NCBA;NCBA Group Plc;35.5;36.0;35.75;35.65;497800
SBIC;Stanbic Holdings Plc;82.0;83.0;82.5;82.0;27000
SCBK;Standard Chartered Bank Kenya Ltd;200.0;210.0;203.0;210.0;1300
DCON;Deacons (East Africa) Plc;3.5;3.5;3.5;3.35;2100
EVRD;Eveready East Africa Ltd;2.3;2.4;2.35;2.3;39100
XPRS;Express Ltd;3.75;3.75;3.75;3.75;-
KQ;Kenya Airways Plc;17.5;18.0;17.85;17.75;595600
LKL;Longhorn Publishers Plc;5.15;5.8;5.5;5.5;18400
NBV;Nairobi Business Ventures Ltd;2.85;3.0;2.85;2.85;72000
NMG;Nation Media Group Plc;117.0;119.0;118.0;118.0;4200
SMER;Sameer Africa Plc;2.9;2.9;2.9;2.7;3600
SGL;Standard Group Ltd;37.5;37.5;37.5;35.0;4800
TPSE;TPS Eastern Africa (Serena) Ltd;30.0;30.0;30.0;30.0;900
UCHM;Uchumi Supermarket Ltd;3.5;3.85;3.8;3.5;91600
SCAN;WPP ScanGroup Plc;17.3;17.95;17.65;17.95;900
ARM;ARM Cement Ltd;11.55;12.65;11.6;11.5;701900
BAMB;Bamburi Cement Ltd;178.0;182.0;180.0;178.0;133300
CRWN;Crown Berger Ltd;76.0;76.0;76.0;76.0;-
CABL;East African Cables Ltd;5.75;5.85;5.8;5.7;18900
PORT;East African Portland Cement Ltd;33.25;33.25;33.25;33.25;-
KENO;KenolKobil Ltd;14.25;14.4;14.25;14.25;1203800
KEGN;Kenya Electricity Generating Company Plc;8.6;8.9;8.65;8.55;664800
KPLC;Kenya Power and Lighting Ltd;9.4;9.55;9.45;9.45;6153700
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;25.0;25.5;25.25;24.75;1700
UMME;Umeme Ltd;12.5;13.8;13.5;13.8;500
BRIT;Britam Holdings Ltd;14.0;14.55;14.0;14.1;68200
CIC;CIC Insurance Group Ltd;5.6;5.8;5.75;5.6;613600
JUB;Jubilee Holdings Ltd;470.0;470.0;470.0;470.0;2500
KNRE;Kenya Re-Insurance Corporation Ltd;20.0;20.0;20.0;20.0;7800
LBTY;Liberty Kenya Holdings Ltd;12.1;12.5;12.1;12.1;6900
SLAM;Sanlam Kenya Plc;28.75;28.75;28.75;28.75;1100
CTUM;Centum Investment Company Ltd;44.0;44.5;44.2;44.45;64800
HAFR;Home Afrika Ltd;1.3;1.4;1.3;1.3;299900
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;3.15;3.3;3.15;3.0;3500
TCL;Trans-Century Ltd;6.8;6.8;6.8;6.25;100
NSE;Nairobi Securities Exchange Plc;20.5;21.75;21.3;21.4;160300
BAT;BAT Kenya Plc;796.0;796.0;796.0;797.0;1800
BOC;BOC Kenya Plc;107.0;107.0;107.0;107.0;-
CARB;Carbacid Investments Plc;12.2;12.8;12.5;12.6;5700
EABL;East African Breweries Ltd;230.0;245.0;244.0;243.0;560800
FTGH;Flame Tree Group Holdings Ltd;4.85;4.95;4.9;4.9;46600
ORCH;Kenya Orchards Ltd;97.0;97.0;97.0;94.0;100
MSC;Mumias Sugar Company Ltd;1.1;1.15;1.1;1.1;268500
UNGA;Unga Group Ltd;30.5;31.0;30.5;30.0;4400
SCOM;Safaricom Plc;26.75;27.75;27.0;27.5;19073700
FAHR;Stanlib Fahari Income-REIT;10.6;11.0;10.95;10.55;6900
GLD;Barclays NewGold ETF;1265.0;1265.0;1265.0;1265.0;-
^FNK15;FTSE NSE Kenya 15 Index;209.39;212.88;211.41;211.73;-
^N20I;NSE 20-Share Index;3706.37;3706.37;3706.37;3731.79;-
^N25I;NSE 25-Share Index;4326.82;4326.82;4326.82;4388.24;-
^NASI;NSE All-Share Index;172.88;172.88;172.88;176.0;-
;;;;;;
