Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130502;56.5;56.5;56.5;56.5;-
20130503;56.5;56.5;56.5;56.5;-
20130506;51.0;51.0;51.0;56.5;9700
20130507;51.0;52.0;51.5;51.0;1700
20130508;52.0;52.0;52.0;51.5;200
20130509;52.0;52.5;52.0;52.0;2000
20130510;52.0;53.0;52.5;52.0;14600
20130513;54.0;55.0;54.5;52.5;11600
20130514;54.5;54.5;54.5;54.5;-
20130515;54.5;55.0;54.5;54.5;3000
20130516;54.0;56.0;54.5;54.5;6500
20130517;54.5;54.5;54.5;54.5;-
20130520;56.5;56.5;56.5;54.5;100
20130521;56.5;56.5;56.5;56.5;100
20130522;56.5;56.5;56.5;56.5;8000
20130523;56.5;57.0;56.5;56.5;1300
20130524;56.0;56.0;56.0;56.5;1500
20130527;56.0;57.0;56.5;56.0;13900
20130528;56.5;56.5;56.5;56.5;3700
20130529;56.0;56.0;56.0;56.5;700
20130530;57.0;57.0;57.0;56.0;1500
20130531;56.5;57.0;56.5;57.0;800
