Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130502;35.0;36.0;35.25;36.0;21300
20130503;35.0;35.0;35.0;35.25;120000
20130506;35.0;35.0;35.0;35.0;156800
20130507;35.0;36.0;35.0;35.0;632700
20130508;34.25;35.0;34.75;35.0;10800
20130509;34.75;35.0;34.75;34.75;2200
20130510;35.0;35.0;35.0;34.75;1000
20130513;34.0;35.0;34.75;35.0;2030700
20130514;34.0;34.0;34.0;34.75;300
20130515;34.0;36.0;34.0;34.0;21000
20130516;34.0;35.0;34.0;34.0;25100
20130517;35.0;35.0;35.0;34.0;1400
20130520;34.0;35.0;34.5;35.0;75600
20130521;34.5;35.0;34.5;34.5;255400
20130522;34.0;34.0;34.0;34.5;35100
20130523;34.0;34.0;34.0;34.0;-
20130524;32.5;32.5;32.5;34.0;100
20130527;32.5;32.5;32.5;32.5;-
20130528;35.0;35.0;35.0;32.5;400
20130529;35.0;35.0;35.0;35.0;-
20130530;33.0;33.0;33.0;35.0;3500
20130531;33.0;33.0;33.0;33.0;9300
