Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130502;86.0;86.0;86.0;86.0;-
20130503;86.0;86.0;86.0;86.0;-
20130506;86.0;86.0;86.0;86.0;-
20130507;86.0;86.0;86.0;86.0;-
20130508;86.0;86.0;86.0;86.0;3000
20130509;86.0;86.0;86.0;86.0;-
20130510;86.0;86.0;86.0;86.0;-
20130513;86.0;90.0;86.5;86.0;700
20130514;86.5;86.5;86.5;86.5;-
20130515;86.5;86.5;86.5;86.5;52300
20130516;86.0;86.5;86.0;86.5;3400
20130517;86.0;86.0;86.0;86.0;4600
20130520;86.0;86.0;86.0;86.0;-
20130521;86.0;86.0;86.0;86.0;200
20130522;87.0;89.0;87.0;86.0;4100
20130523;86.0;86.0;86.0;87.0;4800
20130524;86.0;86.0;86.0;86.0;-
20130527;86.0;86.0;86.0;86.0;-
20130528;86.0;86.0;86.0;86.0;-
20130529;89.0;89.0;89.0;86.0;900
20130530;90.0;90.0;90.0;89.0;42400
20130531;90.0;90.0;90.0;90.0;5000
