Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200102;200.0;200.0;200.0;202.5;100
20200103;201.0;204.75;204.25;200.0;700
20200106;204.0;205.0;204.75;204.25;11300
20200107;200.0;205.0;202.75;204.75;4100
20200108;200.0;204.0;200.25;202.75;2100
20200109;202.0;205.0;204.75;200.25;1300
20200110;205.0;208.0;206.0;204.75;5000
20200113;206.0;214.0;208.0;206.0;5200
20200114;208.0;208.0;208.0;208.0;9700
20200115;205.0;206.0;205.5;208.0;14000
20200116;202.0;204.0;203.25;205.5;6300
20200117;202.5;208.0;204.5;203.25;6600
20200120;203.0;210.0;207.0;204.5;4000
20200121;205.0;206.25;205.25;207.0;38600
20200122;204.0;207.0;204.75;205.25;32700
20200123;203.0;210.0;203.5;204.75;3400
20200124;205.0;209.0;205.0;203.5;24500
20200127;202.25;208.0;205.0;205.0;6000
20200128;204.0;208.0;207.25;205.0;4700
20200129;205.0;205.0;205.0;207.25;2400
20200130;200.0;204.0;200.25;205.0;8800
20200131;198.0;200.0;198.0;200.25;33700
