Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180604;1.6;1.75;1.65;1.65;3100
20180605;1.5;1.6;1.55;1.65;15600
20180606;1.5;1.55;1.5;1.55;1500
20180607;1.55;1.65;1.6;1.5;4200
20180608;1.5;1.65;1.55;1.6;20000
20180611;1.5;1.6;1.5;1.55;7100
20180612;1.4;1.6;1.45;1.5;10100
20180613;1.4;1.45;1.4;1.45;2300
20180614;1.4;1.5;1.45;1.4;2600
20180615;1.4;1.5;1.45;1.4;2600
20180618;1.45;1.5;1.45;1.45;2700
20180619;1.4;1.5;1.4;1.45;137400
20180620;1.45;1.5;1.45;1.4;4500
20180621;1.5;1.55;1.5;1.45;1700
20180622;1.45;1.55;1.5;1.5;9900
20180625;1.55;1.6;1.55;1.5;3000
20180626;1.45;1.6;1.45;1.55;3200
20180627;1.5;1.55;1.5;1.45;3300
20180628;1.5;1.5;1.5;1.5;5200
20180629;1.5;1.6;1.5;1.5;15800
