20180604;38.0;40.0;39.0;37.75;267700
20180605;38.5;40.25;39.25;39.0;1.51M
20180606;38.5;39.5;39.25;39.25;1.04M
20180607;39.0;39.25;39.0;39.25;3800
20180608;38.5;39.0;38.5;39.0;23900
20180611;37.25;38.5;38.0;38.5;7100
20180612;37.5;39.0;38.0;38.0;12100
20180613;37.5;38.5;37.75;38.0;420200
20180614;37.75;38.0;37.75;37.75;84800
20180615;37.75;38.0;37.75;37.75;84800
20180618;37.75;38.0;37.75;37.75;119200
20180619;37.75;38.0;37.75;37.75;39000
20180620;37.5;38.0;37.75;37.75;175300
20180621;36.0;38.0;37.0;37.75;20300
20180622;37.25;37.75;37.25;37.0;94600
20180625;37.5;39.0;38.25;37.25;349300
20180626;35.0;38.0;37.5;38.25;108300
20180627;36.0;37.5;37.0;37.5;67200
20180628;37.25;38.0;37.75;37.0;138400
20180629;36.5;38.0;37.0;37.75;55000
