Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180604;693.0;693.0;693.0;693.0;-
20180605;693.0;693.0;693.0;693.0;-
20180606;693.0;693.0;693.0;693.0;-
20180607;631.0;631.0;631.0;693.0;1000
20180608;631.0;631.0;631.0;631.0;-
20180611;630.0;631.0;630.0;631.0;2000
20180612;630.0;630.0;630.0;630.0;-
20180613;620.0;630.0;629.0;630.0;2100
20180614;629.0;629.0;629.0;629.0;-
20180615;629.0;629.0;629.0;629.0;-
20180618;620.0;630.0;625.0;629.0;200
20180619;620.0;629.0;620.0;625.0;31600
20180620;620.0;620.0;620.0;620.0;100
20180621;620.0;620.0;620.0;620.0;100
20180622;610.0;610.0;610.0;620.0;27700
20180625;610.0;610.0;610.0;610.0;-
20180626;610.0;615.0;614.0;610.0;1500
20180627;610.0;615.0;610.0;614.0;54700
20180628;600.0;600.0;600.0;610.0;200
20180629;600.0;600.0;600.0;600.0;-
