Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180604;11.5;11.5;11.5;11.5;12300
20180605;11.5;11.5;11.5;11.5;22800
20180606;11.0;11.95;11.75;11.5;31900
20180607;11.4;11.95;11.6;11.75;300
20180608;11.4;11.95;11.75;11.6;2600
20180611;11.0;11.75;11.45;11.75;8500
20180612;11.4;11.5;11.45;11.45;33000
20180613;11.5;11.5;11.5;11.45;6000
20180614;11.5;11.65;11.5;11.5;15000
20180615;11.5;11.65;11.5;11.5;15000
20180618;10.55;11.5;11.4;11.5;10100
20180619;11.4;11.5;11.45;11.4;1000
20180620;11.0;11.5;11.45;11.45;54900
20180621;11.0;11.5;11.05;11.45;33100
20180622;11.0;11.5;11.3;11.05;123600
20180625;11.4;11.5;11.45;11.3;20900
20180626;11.0;11.5;11.45;11.45;13000
20180627;11.5;11.9;11.5;11.45;17400
20180628;11.0;11.5;11.0;11.5;164500
20180629;11.3;11.5;11.3;11.0;78900
