20140701,18.55,19.3,19.0,1.05M
20140702,18.5,19.0,18.75,1.60M
20140703,18.5,18.95,18.75,1.74M
20140704,18.55,18.95,18.75,3.61M
20140707,18.55,18.9,18.7,3.89M
20140708,18.8,19.25,18.9,3.69M
20140709,19.0,19.4,19.05,219800
20140710,19.1,19.2,19.15,256600
20140711,19.1,19.5,19.15,287000
20140714,19.1,19.2,19.1,343500
20140715,19.1,19.2,19.1,1.40M
20140716,19.1,19.5,19.15,566500
20140717,19.05,19.4,19.1,916200
20140718,19.1,19.3,19.15,244100
20140721,18.9,19.3,19.05,665500
20140722,18.85,19.2,19.0,539600
20140723,18.85,19.2,19.1,708900
20140724,19.0,19.2,19.05,772100
20140725,18.9,19.2,19.05,1.31M
20140728,18.5,19.2,19.0,814800
20140729,18.5,19.2,19.0,814800
20140730,18.95,19.1,19.0,549000
20140731,19.0,19.15,19.05,1.00M
