Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;23.0;23.0;23.0;23.0;-
KUKZ;Kakuzi;355.0;355.0;355.0;390.0;100
KAPC;Kapchorua Tea Kenya Plc;72.0;72.0;72.0;72.0;-
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;600
SASN;Sasini Tea and Coffee Ltd;25.5;25.5;25.5;26.5;1100
WTK;Williamson Tea Kenya Plc;155.0;155.0;155.0;152.0;1200
CGEN;Car and General (K) Ltd;26.0;26.0;26.0;25.0;100
ABSA;ABSA Bank Kenya Plc;10.7;10.9;10.75;10.65;142200
COOP;Co-operative Bank of Kenya Ltd;17.05;17.35;17.1;17.05;3133200
DTK;Diamond Trust Bank Kenya Ltd;210.0;212.0;210.0;209.0;752300
EQTY;Equity Group Holdings Ltd;43.0;43.25;43.0;43.0;2148100
HFCK;HF Group Ltd;10.2;10.5;10.25;10.45;13500
IMH;I & M Holdings Plc;116.0;120.0;119.75;120.0;190600
KCB;KCB Group Plc;45.0;46.0;45.5;45.5;1752900
NBK;National Bank of Kenya Ltd;8.25;8.4;8.25;8.4;10100
NCBA;NCBA Group Plc;35.5;35.5;35.5;35.45;278500
SBIC;Stanbic Holdings Plc;80.5;82.0;81.0;81.0;92000
SCBK;Standard Chartered Bank Kenya Ltd;210.0;212.0;210.25;209.0;39200
DCON;Deacons (East Africa) Plc;2.9;2.9;2.9;2.95;100
EVRD;Eveready East Africa Ltd;2.15;2.25;2.2;2.15;8300
XPRS;Express Ltd;3.75;3.75;3.75;3.75;-
KQ;Kenya Airways Plc;16.25;16.35;16.25;16.25;39100
LKL;Longhorn Publishers Plc;5.1;5.45;5.15;5.05;6600
NBV;Nairobi Business Ventures Ltd;2.7;2.85;2.7;2.85;4600
NMG;Nation Media Group Plc;105.0;107.0;105.0;104.0;8700
SMER;Sameer Africa Plc;2.5;2.6;2.55;2.5;1900
SGL;Standard Group Ltd;34.5;34.5;34.5;33.75;100
TPSE;TPS Eastern Africa (Serena) Ltd;35.0;35.0;35.0;35.0;-
UCHM;Uchumi Supermarket Ltd;3.2;3.3;3.2;3.25;17600
SCAN;WPP ScanGroup Plc;17.1;17.5;17.35;17.25;600
ARM;ARM Cement Ltd;11.9;12.2;11.9;11.95;20700
BAMB;Bamburi Cement Ltd;174.0;175.0;174.0;174.0;95700
CRWN;Crown Berger Ltd;82.0;82.0;82.0;78.0;100
CABL;East African Cables Ltd;5.3;5.75;5.5;5.6;16300
PORT;East African Portland Cement Ltd;27.0;27.0;27.0;27.0;-
KENO;KenolKobil Ltd;15.45;16.0;15.95;15.4;1080100
KEGN;Kenya Electricity Generating Company Plc;8.4;8.6;8.4;8.35;78900
KPLC;Kenya Power and Lighting Ltd;8.15;8.3;8.2;8.25;55400
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;29.0;30.0;29.75;30.0;47900
UMME;Umeme Ltd;13.0;13.05;13.0;13.05;500
BRIT;Britam Holdings Ltd;12.5;12.8;12.55;12.5;95800
CIC;CIC Insurance Group Ltd;5.45;5.8;5.45;5.4;148600
JUB;Jubilee Holdings Ltd;503.0;505.0;504.0;503.0;2600
KNRE;Kenya Re-Insurance Corporation Ltd;19.25;19.5;19.45;19.35;29400
LBTY;Liberty Kenya Holdings Ltd;13.0;13.3;13.15;12.95;5600
SLAM;Sanlam Kenya Plc;27.5;27.75;27.5;27.5;300
CTUM;Centum Investment Company Ltd;46.0;46.25;46.0;46.2;93400
HAFR;Home Afrika Ltd;1.2;1.2;1.2;1.15;119200
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;3.3;3.4;3.35;3.05;20700
TCL;Trans-Century Ltd;5.6;5.95;5.7;5.65;2400
NSE;Nairobi Securities Exchange Plc;19.5;20.0;19.75;19.75;6600
BAT;BAT Kenya Plc;786.0;786.0;786.0;786.0;-
BOC;BOC Kenya Plc;105.0;105.0;105.0;105.0;-
CARB;Carbacid Investments Plc;11.95;12.0;11.95;12.0;98900
EABL;East African Breweries Ltd;230.0;249.0;244.0;245.0;190300
FTGH;Flame Tree Group Holdings Ltd;4.5;4.5;4.5;4.6;200
ORCH;Kenya Orchards Ltd;90.0;90.0;90.0;90.0;-
MSC;Mumias Sugar Company Ltd;0.95;1.0;0.95;0.95;112400
UNGA;Unga Group Ltd;41.25;43.0;42.25;42.5;975300
SCOM;Safaricom Plc;29.0;30.25;29.75;29.75;15108100
FAHR;Stanlib Fahari Income-REIT;10.4;11.1;10.5;10.6;61500
GLD;Barclays NewGold ETF;1265.0;1265.0;1265.0;1265.0;-
^FNK15;FTSE NSE Kenya 15 Index;218.52;222.6;220.88;220.97;-
^N20I;NSE 20-Share Index;3730.24;3730.24;3730.24;3727.33;-
^N25I;NSE 25-Share Index;4527.24;4527.24;4527.24;4530.28;-
^NASI;NSE All-Share Index;181.71;181.71;181.71;181.74;-
;;;;;;
