20160201,7.0,7.0,7.0,2200
20160202,6.9,7.25,7.15,13200
20160203,7.15,7.15,7.15,-
20160204,7.1,7.2,7.15,11500
20160205,7.15,7.25,7.2,700
20160208,7.25,7.25,7.25,9400
20160209,7.2,7.65,7.35,37900
20160210,6.65,7.2,7.0,17300
20160211,6.3,7.2,6.4,37200
20160212,6.55,6.55,6.55,100
20160215,6.8,7.15,6.9,18500
20160216,6.55,7.15,7.0,3000
20160217,6.8,6.95,6.8,1800
20160218,7.0,7.2,7.0,73800
20160219,7.2,7.45,7.3,23900
20160222,7.0,7.05,7.0,165400
20160223,7.0,7.0,7.0,-
20160224,7.1,7.25,7.2,6900
20160225,7.0,7.7,7.55,20800
20160226,7.4,7.6,7.5,1500
20160229,7.25,7.4,7.35,5200
