Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100201;8.15;8.3;8.2;8.15;13400
20100202;7.85;8.25;8.0;8.2;144000
20100203;7.6;8.0;7.8;8.0;21900
20100204;7.5;8.1;7.65;7.8;43600
20100205;7.5;8.0;7.55;7.65;437200
20100208;7.5;8.0;7.65;7.55;31500
20100209;7.7;8.0;7.95;7.65;41800
20100210;7.85;8.2;8.05;7.95;29100
20100211;7.8;8.2;8.0;8.05;83600
20100212;7.9;8.2;8.0;8.0;35200
20100215;7.8;8.1;7.95;8.0;74600
20100216;7.8;8.05;7.95;7.95;105500
20100217;7.4;8.0;7.6;7.95;15000
20100218;7.65;8.0;7.8;7.6;16600
20100219;7.6;7.9;7.8;7.8;210500
20100222;7.65;7.8;7.65;7.8;39300
20100223;7.65;8.1;7.95;7.65;753000
20100224;8.0;8.7;8.55;7.95;1365200
20100225;8.2;9.2;8.3;8.55;668400
20100226;8.0;9.1;8.75;8.3;256000
