Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100201;9.95;11.5;10.8;8.95;8927100
20100202;10.5;11.0;10.8;10.8;2307300
20100203;9.8;10.5;10.1;10.8;1698000
20100204;10.0;10.5;10.15;10.1;1918900
20100205;10.25;10.8;10.55;10.15;3581400
20100208;10.5;10.7;10.55;10.55;1181900
20100209;10.5;10.7;10.55;10.55;1267000
20100210;10.2;10.55;10.4;10.55;1033700
20100211;10.0;10.55;10.25;10.4;819000
20100212;10.15;10.4;10.3;10.25;952300
20100215;10.05;10.3;10.2;10.3;290000
20100216;9.65;10.2;9.9;10.2;1132400
20100217;9.0;10.25;9.3;9.9;1279100
20100218;9.55;10.0;9.75;9.3;921700
20100219;9.95;10.4;10.15;9.75;1639400
20100222;9.95;10.35;10.05;10.15;1495000
20100223;10.0;10.2;10.05;10.05;490700
20100224;9.95;10.3;10.05;10.05;3192800
20100225;9.95;10.15;10.0;10.05;494200
20100226;9.85;10.05;9.95;10.0;1084200
