Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120702;3.0;3.0;3.0;3.0;-
20120703;3.0;3.0;3.0;3.0;-
20120704;3.0;3.0;3.0;3.0;-
20120705;3.0;3.0;3.0;3.0;-
20120706;3.0;3.0;3.0;3.0;-
20120709;3.0;3.0;3.0;3.0;-
20120710;3.0;3.0;3.0;3.0;-
20120711;3.0;3.0;3.0;3.0;-
20120712;3.0;3.0;3.0;3.0;-
20120713;3.0;3.0;3.0;3.0;-
20120716;3.0;3.0;3.0;3.0;-
20120717;3.0;3.0;3.0;3.0;-
20120718;3.0;3.0;3.0;3.0;-
20120719;3.0;3.0;3.0;3.0;-
20120720;3.0;3.0;3.0;3.0;-
20120723;3.0;3.0;3.0;3.0;-
20120724;3.0;3.0;3.0;3.0;-
20120725;3.0;3.0;3.0;3.0;-
20120726;3.0;3.0;3.0;3.0;-
20120727;3.0;3.0;3.0;3.0;-
20120730;3.0;3.0;3.0;3.0;-
20120731;3.0;3.0;3.0;3.0;-
