Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20140502;277.0;277.0;277.0;283.0;200
20140505;277.0;294.0;288.0;277.0;300
20140506;288.0;288.0;288.0;288.0;-
20140507;298.0;299.0;298.0;288.0;1000
20140508;289.0;290.0;289.0;298.0;1700
20140509;288.0;289.0;288.0;289.0;2000
20140512;285.0;288.0;287.0;288.0;2100
20140513;287.0;287.0;287.0;287.0;-
20140514;287.0;287.0;287.0;287.0;-
20140515;280.0;280.0;280.0;287.0;100
20140516;272.0;272.0;272.0;280.0;200
20140519;274.0;285.0;277.0;272.0;600
20140520;278.0;278.0;278.0;277.0;200
20140521;278.0;278.0;278.0;278.0;-
20140522;274.0;278.0;275.0;278.0;2400
20140523;275.0;275.0;275.0;275.0;-
20140526;272.0;272.0;272.0;275.0;100
20140527;275.0;275.0;275.0;272.0;500
20140528;275.0;284.0;279.0;275.0;1000
20140529;279.0;279.0;279.0;279.0;-
20140530;279.0;279.0;279.0;279.0;-
