Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150401;230.06;233.19;231.27;230.97;-
20150402;227.66;232.1;229.04;231.27;-
20150407;224.88;229.45;226.21;229.04;-
20150408;225.64;228.15;226.39;226.21;-
20150409;225.29;228.12;225.5;226.39;-
20150410;224.94;227.51;225.78;225.5;-
20150413;225.46;228.39;227.41;225.78;-
20150414;227.39;229.69;228.59;227.41;-
20150415;227.46;229.82;227.86;228.59;-
20150416;227.45;229.92;228.77;227.86;-
20150417;228.69;231.29;230.08;228.77;-
20150420;229.57;231.88;230.18;230.08;-
20150421;227.0;232.03;230.41;230.18;-
20150422;226.76;230.41;228.07;230.41;-
20150423;227.91;230.68;229.31;228.07;-
20150424;228.19;231.27;229.51;229.31;-
20150427;227.7;230.52;228.66;229.51;-
20150428;226.81;229.53;228.41;228.66;-
20150429;228.0;230.7;228.68;228.41;-
20150430;228.68;231.35;229.86;228.68;-
