Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150401;175.22;175.22;175.22;175.11;-
20150402;173.39;173.39;173.39;175.22;-
20150407;171.15;171.15;171.15;173.39;-
20150408;170.8;170.8;170.8;171.15;-
20150409;170.46;170.46;170.46;170.8;-
20150410;169.61;169.61;169.61;170.46;-
20150413;170.31;170.31;170.31;169.61;-
20150414;170.78;170.78;170.78;170.31;-
20150415;171.07;171.07;171.07;170.78;-
20150416;171.57;171.57;171.57;171.07;-
20150417;173.2;173.2;173.2;171.57;-
20150420;173.68;173.68;173.68;173.2;-
20150421;172.96;172.96;172.96;173.68;-
20150422;171.79;171.79;171.79;172.96;-
20150423;171.58;171.58;171.58;171.79;-
20150424;172.55;172.55;172.55;171.58;-
20150427;171.59;171.59;171.59;172.55;-
20150428;171.7;171.7;171.7;171.59;-
20150429;172.35;172.35;172.35;171.7;-
20150430;173.2;173.2;173.2;172.35;-
