Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210401;1.3;1.34;1.3;1.29;204900
20210406;1.2;1.3;1.22;1.3;15000
20210407;1.3;1.3;1.3;1.22;600
20210408;1.2;1.25;1.21;1.3;1100
20210409;1.28;1.3;1.29;1.21;500
20210412;1.21;1.3;1.3;1.29;20300
20210413;1.21;1.22;1.22;1.3;700
20210414;1.23;1.3;1.27;1.22;400
20210415;1.3;1.3;1.3;1.27;28800
20210416;1.3;1.42;1.3;1.3;43800
20210419;1.3;1.35;1.34;1.3;11200
20210420;1.37;1.4;1.39;1.34;9400
20210421;1.34;1.4;1.34;1.39;12900
20210422;1.3;1.34;1.33;1.34;3600
20210423;1.34;1.34;1.34;1.33;1300
20210426;1.3;1.34;1.32;1.34;2100
20210427;1.2;1.34;1.25;1.32;46300
20210428;1.3;1.3;1.3;1.25;1200
20210429;1.25;1.35;1.34;1.3;103500
20210430;1.3;1.35;1.34;1.34;99800
