KUKZ;Kakuzi;43.0;46.0;45.0;1600
REA;Rea Vipingo Plantations Ltd;28.25;31.75;30.0;401900
SASN;Sasini Tea and Coffee Ltd;137.0;137.0;137.0;383500
WTK;Williamson Tea Kenya Ltd;85.0;87.0;86.0;300
C&G;Car and General (K) Ltd;55.0;57.0;56.5;101300
CMC;CMC Holdings Ltd;126.0;135.0;129.0;18900
FIRE;Sameer Africa Ltd;32.0;32.0;32.0;2.14M
BBK;Barclays Bank Ltd;411.0;440.0;431.0;183000
DTK;Diamond Trust Bank Kenya Ltd;79.5;87.0;82.0;61700
EQTY;Equity Group Holdings Ltd;140.0;147.0;140.0;106300
HFCK;HF Group Limited;47.75;54.0;50.5;304900
KCB;Kenya Commercial Bank Ltd;210.0;238.0;214.0;319600
NBK;National Bank of Kenya Ltd;62.0;68.0;64.5;311900
NIC;NIC Bank Ltd;100.0;110.0;102.0;168600
CFC;Stanbic Holdings Ltd;90.0;96.0;92.5;8400
SCBK;Standard Chartered Bank Ltd;210.0;222.0;215.0;30800
XPRS;Express Ltd;26.5;29.0;27.75;324200
KQ;Kenya Airways Ltd;114.0;120.0;117.0;143600
NMG;Nation Media Group;309.0;320.0;315.0;57500
SGL;Standard Group Ltd;60.0;65.0;63.5;14900
TPSE;TPS Eastern Africa (Serena) Ltd;86.0;88.0;87.0;110100
SCAN;WPP ScanGroup Ltd;21.0;25.25;24.25;986500
ARM;ARM Cement Ltd;85.5;92.0;90.5;101800
BERG;Crown Berger Ltd;40.0;46.0;42.0;75300
CABL;East African Cables Ltd;52.0;60.0;56.5;660300
PORT;East African Portland Cement Ltd;130.0;131.0;130.0;1100
KENO;KenolKobil Ltd;106.0;107.0;106.0;25100
KEGN;Kenya Electricity Generating Company Ltd;31.0;34.0;33.0;1.39M
KPLC;Kenya Power and Lighting Ltd;250.0;270.0;256.0;266000
TOTL;Total Kenya Ltd;33.0;35.0;34.75;434500
JUB;Jubilee Holdings Ltd;240.0;251.0;246.0;10600
PAFR;Sanlam Kenya Plc;82.0;82.0;82.0;1300
ICDC;Centum Investment Company Ltd;401.0;420.0;410.0;90700
OCH;Olympia Capital Holdings Ltd;38.0;40.0;39.25;25000
BAT;British American Tobacco Kenya Ltd;195.0;198.0;196.0;800
EABL;East African Breweries Ltd;135.0;144.0;143.0;197400
MSC;Mumias Sugar Company Ltd;50.0;52.5;51.0;579500
UNGA;Unga Group Ltd;21.25;22.5;22.25;87900
^N20I;NSE 20-Share Index;5555.23;5555.23;5555.23;-
;;;;;
