KUKZ;Kakuzi;38.25;38.25;38.25;2000
KAPC;Kapchorua Tea Company Ltd;95.0;95.0;95.0;200
REA;Rea Vipingo Plantations Ltd;24.0;26.0;24.75;55300
SASN;Sasini Tea and Coffee Ltd;125.0;131.0;128.0;150900
WTK;Williamson Tea Kenya Ltd;95.0;110.0;109.0;5300
C&G;Car and General (K) Ltd;56.0;56.0;56.0;300
CMC;CMC Holdings Ltd;155.0;170.0;162.0;72100
FIRE;Sameer Africa Ltd;25.5;29.5;28.25;275400
BBK;Barclays Bank Ltd;550.0;605.0;573.0;172700
DTK;Diamond Trust Bank Kenya Ltd;70.0;75.0;72.0;4400
EQTY;Equity Group Holdings Ltd;126.0;140.0;137.0;115800
HFCK;HF Group Limited;40.0;43.0;41.0;185000
KCB;Kenya Commercial Bank Ltd;210.0;218.0;215.0;122900
NBK;National Bank of Kenya Ltd;57.0;61.0;59.5;184700
NIC;NIC Bank Ltd;98.0;103.0;102.0;169200
CFC;Stanbic Holdings Ltd;81.0;92.0;85.0;5800
SCBK;Standard Chartered Bank Ltd;193.0;214.0;207.0;69300
XPRS;Express Ltd;24.0;28.0;24.25;22900
KQ;Kenya Airways Ltd;119.0;126.0;123.0;250300
NMG;Nation Media Group;360.0;395.0;374.0;10100
SGL;Standard Group Ltd;56.0;57.0;56.0;14600
TPSE;TPS Eastern Africa (Serena) Ltd;86.0;90.0;88.5;40400
SCAN;WPP ScanGroup Ltd;20.25;22.5;21.5;225400
ARM;ARM Cement Ltd;82.5;86.0;85.0;37100
BAMB;Bamburi Cement Ltd;210.0;235.0;219.0;30500
BERG;Crown Berger Ltd;39.0;42.0;40.0;36600
CABL;East African Cables Ltd;43.75;45.0;44.0;224500
PORT;East African Portland Cement Ltd;130.0;130.0;130.0;3000
KENO;KenolKobil Ltd;108.0;110.0;109.0;98100
KEGN;Kenya Electricity Generating Company Ltd;31.5;32.5;32.0;1.28M
KPLC;Kenya Power and Lighting Ltd;271.0;285.0;277.0;53900
TOTL;Total Kenya Ltd;33.5;35.0;34.25;55600
JUB;Jubilee Holdings Ltd;370.0;435.0;394.0;39700
PAFR;Sanlam Kenya Plc;87.0;87.0;87.0;3200
ICDC;Centum Investment Company Ltd;360.0;390.0;372.0;53700
BAT;British American Tobacco Kenya Ltd;193.0;195.0;193.0;5900
EABL;East African Breweries Ltd;135.0;143.0;140.0;51800
MSC;Mumias Sugar Company Ltd;53.0;55.0;54.0;638500
UNGA;Unga Group Ltd;19.0;19.5;19.15;12800
^N20I;NSE 20-Share Index;5144.31;5144.31;5144.31;-
;;;;;
