Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160901;3.6;4.0;3.7;3.65;110300
20160902;4.0;4.1;4.05;3.7;86800
20160905;3.95;4.1;4.0;4.05;163600
20160906;3.95;4.1;4.0;4.0;158800
20160907;3.95;4.1;4.0;4.0;1068600
20160908;3.8;4.05;3.95;4.0;248200
20160909;3.8;4.0;3.95;3.95;81400
20160912;3.8;4.0;3.95;3.95;81400
20160913;3.85;4.2;3.9;3.95;73500
20160914;3.85;4.1;3.9;3.9;78100
20160915;4.0;4.2;4.05;3.9;70000
20160916;3.8;4.2;4.0;4.05;483600
20160919;3.95;4.0;3.95;4.0;650800
20160920;3.95;4.1;3.95;3.95;547700
20160921;3.9;4.0;3.9;3.95;138600
20160922;3.95;4.0;3.95;3.9;195400
20160923;3.95;4.0;3.95;3.95;212400
20160926;4.0;4.3;4.15;3.95;144500
20160927;3.95;4.3;4.15;4.15;437800
20160928;4.0;4.3;4.1;4.15;142900
20160929;4.1;4.35;4.15;4.1;153200
20160930;4.3;4.5;4.35;4.15;179800
