Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160901;17.0;17.0;17.0;16.6;400
20160902;17.0;17.0;17.0;17.0;700
20160905;16.75;17.4;16.95;17.0;11200
20160906;16.75;17.0;16.75;16.95;1700
20160907;16.6;16.95;16.7;16.75;1200
20160908;16.5;17.0;16.75;16.7;111900
20160909;17.0;17.0;17.0;16.75;2100
20160912;17.0;17.0;17.0;16.75;2100
20160913;17.45;18.0;17.8;17.0;2100
20160914;18.0;19.0;18.15;17.8;900
20160915;18.3;19.75;19.0;18.15;21600
20160916;18.0;19.8;18.15;19.0;86300
20160919;18.15;19.0;18.2;18.15;2200
20160920;18.0;19.0;18.05;18.2;14300
20160921;18.0;18.2;18.0;18.05;4100
20160922;18.0;18.15;18.0;18.0;10300
20160923;18.0;18.2;18.1;18.0;25100
20160926;18.05;19.0;18.15;18.1;1300
20160927;18.15;19.0;18.65;18.15;3800
20160928;18.1;18.2;18.1;18.65;1200
20160929;18.1;19.45;18.35;18.1;8800
20160930;18.3;18.95;18.35;18.35;700
