20160301,38.75,40.0,39.0,774800
20160302,39.0,40.5,39.75,5.21M
20160303,39.75,43.0,40.75,754300
20160304,41.5,43.0,42.75,605800
20160307,42.0,43.0,42.5,590600
20160308,39.75,42.75,40.75,2.17M
20160309,41.25,42.5,41.5,1.57M
20160310,41.5,42.25,42.0,1.63M
20160311,41.5,42.0,41.75,3.20M
20160314,41.5,42.0,41.75,942000
20160315,41.5,42.0,41.75,888200
20160316,41.25,41.75,41.5,5.20M
20160317,41.5,41.75,41.5,1.79M
20160318,41.5,42.25,41.75,5.19M
20160321,38.0,41.5,39.75,1.55M
20160322,39.75,41.0,40.5,2.64M
20160323,40.0,41.5,41.0,3.12M
20160324,40.5,41.25,40.75,2.31M
20160329,39.5,41.0,40.0,1.63M
20160330,39.5,40.5,39.75,996900
20160331,40.0,40.75,40.25,1.17M
