20061201,EQTY,Equity Group Holdings Ltd,130.0,137.0,131.0,31500
20061201,EQTY,Equity Group Holdings Ltd,130.0,137.0,131.0,31500
20061201,EQTY,Equity Group Holdings Ltd,130.0,137.0,131.0,31500
20061201,EQTY,Equity Group Holdings Ltd,130.0,137.0,131.0,31500
