20061201,KEGN,Kenya Electricity Generating Company Ltd,30.0,33.0,31.5,1.51M
20061201,KEGN,Kenya Electricity Generating Company Ltd,30.0,33.0,31.5,1.51M
20061201,KEGN,Kenya Electricity Generating Company Ltd,30.0,33.0,31.5,1.51M
20061201,KEGN,Kenya Electricity Generating Company Ltd,30.0,33.0,31.5,1.51M
