20061201,C&G,Car and General (K) Ltd,50.0,56.0,55.0,21800
20061201,C&G,Car and General (K) Ltd,50.0,56.0,55.0,21800
20061201,C&G,Car and General (K) Ltd,50.0,56.0,55.0,21800
20061201,C&G,Car and General (K) Ltd,50.0,56.0,55.0,21800
