20061201,SCBK,Standard Chartered Bank Ltd,195.0,209.0,202.0,74100
20061201,SCBK,Standard Chartered Bank Ltd,195.0,209.0,202.0,74100
20061201,SCBK,Standard Chartered Bank Ltd,195.0,209.0,202.0,74100
20061201,SCBK,Standard Chartered Bank Ltd,195.0,209.0,202.0,74100
